-
frh-1,cyc-1,503451,497719,F59G1.7.2,C54G4.8.1,0.000,0.000,0.000,0.000,0.066,0.000,0.000,0.410,0.412
dnj-21,T09A5.7,507480,506947,T19B4.4,T09A5.7.1,0.000,0.000,0.000,0.000,0.285,0.000,0.000,0.351,0.504
ZK643.2,F56C11.3,513297,502894,ZK643.2,F56C11.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.641,0.641
abtm-1,Y39B6A.3,512139,510050,Y74C10AR.3,Y39B6A.3b,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.856,0.855
ttr-53,F42A9.8,507332,501443,T14G10.3,F42A9.8,0.000,0.000,0.000,0.000,0.652,0.000,0.000,0.000,0.651
Y45F10D.4,F13H8.9,510413,499062,Y45F10D.4,F13H8.9,0.410,0.000,0.000,0.000,0.444,0.613,0.000,0.512,0.924
R10D12.12,F36A2.8,505786,500836,R10D12.12,F36A2.8,0.000,0.000,0.000,0.000,0.532,0.000,0.000,0.000,0.532
aco-1,hsp-6,513145,496704,ZK455.1.1,C37H5.8,0.000,0.000,0.000,0.000,0.071,0.080,0.000,0.407,0.423
frh-1,dhfr-1,503451,496614,F59G1.7.2,C36B1.7,0.000,0.000,0.000,0.000,0.456,0.000,0.000,0.064,0.456
ucr-1,cyc-1,502931,497719,F56D2.1.1,C54G4.8.1,0.000,0.000,0.000,0.000,0.810,0.568,0.741,0.548,0.988
F01F1.2,C25H3.14,498283,495846,F01F1.2.2,C25H3.14.2,0.000,0.000,0.000,0.000,0.497,0.000,0.000,0.000,0.496
abtm-1,K07G5.6,512139,504365,Y74C10AR.3,K07G5.6.1,0.000,0.000,0.000,0.000,0.000,0.377,0.000,0.404,0.604
ZK643.2,R10D12.12,513297,505786,ZK643.2,R10D12.12,0.000,0.000,0.000,0.000,0.472,0.000,0.000,0.000,0.472
abtm-1,F23C8.5,512139,499856,Y74C10AR.3,F23C8.5.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.403,0.403
F42A9.8,dhfr-1,501443,496614,F42A9.8,C36B1.7,0.000,0.000,0.000,0.000,0.534,0.000,0.000,0.000,0.534
T23B12.1,frh-1,507835,503451,T23B12.1,F59G1.7.2,0.000,0.000,0.000,0.000,0.474,0.000,0.000,0.000,0.474
aco-1,aco-2,513145,502670,ZK455.1.1,F54H12.1a,0.000,0.000,0.000,0.734,0.000,0.000,0.751,0.547,0.785
Y73F8A.27,sdhb-1,512124,501434,Y73F8A.27,F42A8.2.2,0.117,0.000,0.000,0.000,0.071,0.000,0.000,0.641,0.665
frh-1,ifb-1,503451,498721,F59G1.7.2,F10C1.2b,0.000,0.000,0.000,0.000,0.000,0.807,0.000,0.000,0.806
dnj-21,dnj-3,507480,494054,T19B4.4,C01G10.12,0.000,0.000,0.000,0.000,0.328,0.108,0.000,0.407,0.596
lpd-8,aos-1,505835,494752,R10H10.1.1,C08B6.9,0.000,0.000,0.000,0.000,0.531,0.000,0.000,0.000,0.530
lpd-8,dhfr-1,505835,496614,R10H10.1.1,C36B1.7,0.000,0.000,0.000,0.000,0.411,0.000,0.000,0.000,0.411
T23B12.1,C06G3.8,507835,494623,T23B12.1,C06G3.8,0.000,0.000,0.000,0.000,0.738,0.000,0.000,0.000,0.738
glrx-5,nuo-2,510792,507079,Y49E10.2,T10E9.7a,0.000,0.000,0.000,0.000,0.407,0.000,0.000,0.182,0.482
cyn-12,C06G3.8,496463,494623,C34D4.12,C06G3.8,0.000,0.000,0.000,0.000,0.755,0.000,0.000,0.000,0.754
mdt-22,F33G12.2,513562,500627,ZK970.3,F33G12.2,0.000,0.000,0.000,0.000,0.453,0.000,0.000,0.000,0.452
mdt-22,lsm-1,513562,501251,ZK970.3,F40F8.9,0.000,0.000,0.000,0.000,0.604,0.000,0.000,0.000,0.604
mppb-1,sdha-2,512624,496423,ZC410.2.2,C34B2.7.1,0.000,0.000,0.000,0.000,0.208,0.000,0.644,0.000,0.699
lpd-8,E02H1.5,505835,498143,R10H10.1.1,E02H1.5.2,0.000,0.000,0.000,0.000,0.464,0.000,0.000,0.000,0.464
dnj-21,lpd-8,507480,505835,T19B4.4,R10H10.1.1,0.148,0.000,0.000,0.000,0.357,0.000,0.000,0.000,0.416
lpd-8,frh-1,505835,503451,R10H10.1.1,F59G1.7.2,0.000,0.000,0.000,0.000,0.631,0.000,0.000,0.190,0.681
lsm-1,E02H1.5,501251,498143,F40F8.9,E02H1.5.2,0.000,0.000,0.000,0.000,0.429,0.000,0.000,0.000,0.429
cyn-12,C33H5.8,496463,496413,C34D4.12,C33H5.8,0.000,0.000,0.000,0.000,0.404,0.000,0.000,0.000,0.404
rpb-8,aos-1,500110,494752,F26F4.11,C08B6.9,0.000,0.000,0.000,0.000,0.421,0.000,0.000,0.000,0.422
F33G12.2,cyn-12,500627,496463,F33G12.2,C34D4.12,0.000,0.000,0.000,0.000,0.359,0.652,0.000,0.000,0.762
hsp-6,dnj-3,496704,494054,C37H5.8,C01G10.12,0.145,0.000,0.000,0.000,0.091,0.216,0.000,0.293,0.477
R10D12.12,F56C11.3,505786,502894,R10D12.12,F56C11.3,0.000,0.000,0.000,0.000,0.757,0.000,0.000,0.000,0.758
F36A2.8,B0035.3,500836,493518,F36A2.8,B0035.3,0.000,0.000,0.000,0.000,0.404,0.000,0.000,0.000,0.404
F36A2.8,D1007.4,500836,497863,F36A2.8,D1007.4,0.000,0.000,0.000,0.000,0.484,0.000,0.000,0.000,0.484
mdt-10,C06G3.8,506946,494623,T09A5.6,C06G3.8,0.000,0.000,0.000,0.000,0.439,0.000,0.000,0.000,0.439
lpd-8,glod-4,505835,495314,R10H10.1.1,C16C10.10,0.000,0.000,0.000,0.000,0.593,0.000,0.000,0.000,0.593
F42A9.8,lsm-1,501443,501251,F42A9.8,F40F8.9,0.000,0.000,0.000,0.000,0.534,0.000,0.000,0.000,0.534
arl-5,F33G12.2,513280,500627,ZK632.8,F33G12.2,0.000,0.000,0.000,0.000,0.478,0.000,0.000,0.000,0.478
lpd-8,cyn-12,505835,496463,R10H10.1.1,C34D4.12,0.000,0.000,0.000,0.000,0.498,0.000,0.000,0.000,0.497
frh-1,F55H2.7,503451,502840,F59G1.7.2,F55H2.7.1,0.000,0.000,0.000,0.000,0.409,0.000,0.000,0.000,0.408
F42A9.8,F01F1.2,501443,498283,F42A9.8,F01F1.2.2,0.000,0.000,0.000,0.000,0.439,0.000,0.000,0.000,0.439
ZK643.2,B0035.3,513297,493518,ZK643.2,B0035.3,0.000,0.000,0.000,0.000,0.520,0.000,0.000,0.000,0.520
mdt-22,B0035.3,513562,493518,ZK970.3,B0035.3,0.000,0.000,0.000,0.000,0.432,0.000,0.000,0.000,0.432
frh-1,F47B8.3,503451,501947,F59G1.7.2,F47B8.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.406,0.406
T23B12.1,F42A8.3,507835,501435,T23B12.1,F42A8.3,0.000,0.000,0.000,0.000,0.647,0.000,0.000,0.000,0.647
mdt-22,F35H10.6,513562,500809,ZK970.3,F35H10.6,0.000,0.000,0.000,0.000,0.464,0.000,0.000,0.000,0.464
R10D12.12,glod-4,505786,495314,R10D12.12,C16C10.10,0.000,0.000,0.000,0.000,0.443,0.000,0.000,0.000,0.443
F42A8.3,F33G12.2,501435,500627,F42A8.3,F33G12.2,0.000,0.000,0.000,0.000,0.625,0.000,0.000,0.000,0.625
R12C12.6,C24D10.6,505933,495708,R12C12.6a,C24D10.6,0.000,0.000,0.000,0.000,0.409,0.000,0.000,0.000,0.408
F48C1.5,F42A9.8,502046,501443,F48C1.5,F42A9.8,0.000,0.000,0.000,0.000,0.477,0.000,0.000,0.000,0.477
mdt-22,D1007.4,513562,497863,ZK970.3,D1007.4,0.000,0.000,0.000,0.000,0.735,0.000,0.000,0.000,0.734
Y54G11A.9,dnj-15,511192,504417,Y54G11A.9,K08D10.2,0.292,0.000,0.000,0.000,0.304,0.000,0.000,0.547,0.746
T23B12.1,dhfr-1,507835,496614,T23B12.1,C36B1.7,0.000,0.000,0.000,0.000,0.603,0.000,0.000,0.000,0.603
lpd-8,F48C1.5,505835,502046,R10H10.1.1,F48C1.5,0.000,0.000,0.000,0.000,0.407,0.000,0.000,0.000,0.407
T09A5.7,C34D4.13,506947,496464,T09A5.7.1,C34D4.13,0.000,0.000,0.000,0.000,0.420,0.000,0.000,0.000,0.419
mppb-1,isp-1,512624,501488,ZC410.2.2,F42G8.12.2,0.000,0.000,0.000,0.000,0.445,0.568,0.741,0.348,0.951
mev-1,sdha-1,506763,494251,T07C4.7.2,C03G5.1.1,0.378,0.000,0.000,0.000,0.329,0.615,0.747,0.511,0.974
Y54G11A.9,Y45F10D.4,511192,510413,Y54G11A.9,Y45F10D.4,0.333,0.000,0.000,0.000,0.157,0.000,0.000,0.548,0.711
nuo-2,F48E8.3,507079,502070,T10E9.7a,F48E8.3.1,0.000,0.000,0.000,0.000,0.207,0.000,0.230,0.272,0.494
bbs-1,frh-1,509141,503451,Y105E8A.5,F59G1.7.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.482,0.482
mev-1,F48E8.3,506763,502070,T07C4.7.2,F48E8.3.1,0.378,0.000,0.000,0.000,0.329,0.535,0.736,0.440,0.962
R10D12.12,F45H11.5,505786,501782,R10D12.12,F45H11.5,0.000,0.000,0.000,0.000,0.401,0.000,0.000,0.000,0.401
mdt-10,F55H2.7,506946,502840,T09A5.6,F55H2.7.1,0.000,0.000,0.000,0.000,0.515,0.000,0.000,0.000,0.515
mdt-10,F35H10.6,506946,500809,T09A5.6,F35H10.6,0.000,0.000,0.000,0.000,0.422,0.000,0.000,0.000,0.422
mdt-10,frh-1,506946,503451,T09A5.6,F59G1.7.2,0.000,0.000,0.000,0.000,0.408,0.000,0.000,0.000,0.408
frh-1,F13H8.9,503451,499062,F59G1.7.2,F13H8.9,0.000,0.000,0.000,0.000,0.000,0.612,0.000,0.319,0.718
aco-2,F39H2.3,502670,501185,F54H12.1a,F39H2.3.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.400
F42A8.3,C24D10.6,501435,495708,F42A8.3,C24D10.6,0.000,0.000,0.000,0.000,0.463,0.000,0.000,0.000,0.462
frh-1,C33H5.8,503451,496413,F59G1.7.2,C33H5.8,0.000,0.000,0.000,0.000,0.404,0.000,0.000,0.000,0.404
Y67H2A.7,frh-1,511754,503451,Y67H2A.7,F59G1.7.2,0.000,0.000,0.000,0.000,0.000,0.380,0.000,0.440,0.630
R12C12.6,lpd-8,505933,505835,R12C12.6a,R10H10.1.1,0.000,0.000,0.000,0.000,0.877,0.000,0.000,0.000,0.877
Y54E10A.5,frh-1,511110,503451,Y54E10A.5.1,F59G1.7.2,0.000,0.000,0.000,0.000,0.390,0.000,0.000,0.480,0.661
ucr-1,cco-1,502931,500089,F56D2.1.1,F26E4.9.1,0.000,0.000,0.000,0.000,0.487,0.568,0.739,0.192,0.943
Y74C10AL.2,lpd-8,512136,505835,Y74C10AL.2,R10H10.1.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.580,0.579
aco-1,sdha-2,513145,496423,ZK455.1.1,C34B2.7.1,0.000,0.000,0.000,0.000,0.157,0.000,0.000,0.349,0.415
mif-3,C34D4.13,499038,496464,F13G3.9,C34D4.13,0.000,0.000,0.000,0.000,0.485,0.000,0.000,0.000,0.485
nuo-2,isp-1,507079,501488,T10E9.7a,F42G8.12.2,0.000,0.000,0.000,0.000,0.716,0.000,0.760,0.314,0.946
Y45F10D.4,K07G5.6,510413,504365,Y45F10D.4,K07G5.6.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.406,0.406
lbp-4,C24D10.6,513399,495708,ZK742.5.1,C24D10.6,0.000,0.000,0.000,0.000,0.659,0.000,0.000,0.000,0.659
nuo-2,sdhb-1,507079,501434,T10E9.7a,F42A8.2.2,0.079,0.000,0.000,0.000,0.782,0.000,0.326,0.586,0.932
mdt-22,C33H5.8,513562,496413,ZK970.3,C33H5.8,0.000,0.000,0.000,0.000,0.604,0.000,0.000,0.000,0.604
F01F1.2,C34D4.13,498283,496464,F01F1.2.2,C34D4.13,0.000,0.000,0.000,0.000,0.507,0.000,0.000,0.000,0.507
cyn-12,B0035.3,496463,493518,C34D4.12,B0035.3,0.000,0.000,0.000,0.000,0.412,0.000,0.000,0.000,0.412
abtm-1,D2063.3,512139,498043,Y74C10AR.3,D2063.3a,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.407,0.407
F43G9.1,rpb-8,501569,500110,F43G9.1.2,F26F4.11,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.642,0.642
Y39B6A.3,nuo-2,510050,507079,Y39B6A.3b,T10E9.7a,0.000,0.000,0.000,0.000,0.084,0.100,0.000,0.610,0.634
Y62E10A.6,frh-1,511603,503451,Y62E10A.6,F59G1.7.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.401,0.401
arl-5,D1007.4,513280,497863,ZK632.8,D1007.4,0.000,0.000,0.000,0.000,0.519,0.000,0.000,0.000,0.518
Y45F10D.4,sdhb-1,510413,501434,Y45F10D.4,F42A8.2.2,0.000,0.000,0.000,0.000,0.120,0.000,0.000,0.546,0.573
R12C12.6,F42A8.3,505933,501435,R12C12.6a,F42A8.3,0.000,0.000,0.000,0.000,0.420,0.000,0.000,0.000,0.420
F36A2.8,C34D4.13,500836,496464,F36A2.8,C34D4.13,0.000,0.000,0.000,0.000,0.439,0.000,0.000,0.000,0.439
Y54G11A.9,hsp-6,511192,496704,Y54G11A.9,C37H5.8,0.123,0.000,0.000,0.000,0.000,0.082,0.000,0.401,0.451
sdhb-1,cco-1,501434,500089,F42A8.2.2,F26E4.9.1,0.000,0.000,0.000,0.000,0.720,0.000,0.000,0.582,0.875
isp-1,sdha-2,501488,496423,F42G8.12.2,C34B2.7.1,0.000,0.000,0.000,0.000,0.400,0.080,0.747,0.272,0.876
frh-1,F43G9.13,503451,501573,F59G1.7.2,F43G9.13.2,0.000,0.000,0.000,0.000,0.466,0.000,0.000,0.000,0.466
R10D12.12,C25H3.14,505786,495846,R10D12.12,C25H3.14.2,0.000,0.000,0.000,0.000,0.557,0.000,0.000,0.000,0.556
ttr-53,C06G3.8,507332,494623,T14G10.3,C06G3.8,0.000,0.000,0.000,0.000,0.489,0.000,0.000,0.000,0.489
mev-1,atp-2,506763,496479,T07C4.7.2,C34E10.6.3,0.068,0.000,0.000,0.000,0.286,0.000,0.000,0.410,0.553
frh-1,C16C8.5,503451,495357,F59G1.7.2,C16C8.5,0.000,0.000,0.000,0.000,0.414,0.000,0.000,0.000,0.414
R10D12.12,C24D10.6,505786,495708,R10D12.12,C24D10.6,0.000,0.000,0.000,0.000,0.798,0.000,0.000,0.000,0.798
Y73F8A.27,F47B8.4,512124,501948,Y73F8A.27,F47B8.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.406,0.406
mdt-22,ZK643.2,513562,513297,ZK970.3,ZK643.2,0.000,0.000,0.000,0.000,0.487,0.000,0.000,0.000,0.486
Y73F8A.27,D2063.3,512124,498043,Y73F8A.27,D2063.3a,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.406,0.472
ZK643.2,D1007.4,513297,497863,ZK643.2,D1007.4,0.000,0.000,0.000,0.000,0.542,0.000,0.000,0.000,0.542
frh-1,F42A8.3,503451,501435,F59G1.7.2,F42A8.3,0.000,0.000,0.000,0.000,0.457,0.000,0.000,0.000,0.457
F59G1.5.2,unc-120,503450,497949,F59G1.5.2,D1081.2,0.000,0.000,0.000,0.000,0.000,0.534,0.000,0.000,0.534
frh-1,dnj-3,503451,494054,F59G1.7.2,C01G10.12,0.000,0.000,0.000,0.000,0.347,0.000,0.000,0.144,0.403
abtm-1,F56C11.3,512139,502894,Y74C10AR.3,F56C11.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.448,0.448
ucr-1,sdha-1,502931,494251,F56D2.1.1,C03G5.1.1,0.000,0.000,0.000,0.000,0.361,0.000,0.644,0.618,0.901
F43G9.13,C06G3.8,501573,494623,F43G9.13.2,C06G3.8,0.000,0.000,0.000,0.000,0.541,0.000,0.000,0.000,0.540
mif-3,D1007.4,499038,497863,F13G3.9,D1007.4,0.000,0.000,0.000,0.000,0.452,0.000,0.000,0.000,0.452
glrx-5,F56C11.3,510792,502894,Y49E10.2,F56C11.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.400
frh-1,unc-120,503451,497949,F59G1.7.2,D1081.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.706,0.706
Y54E10A.5,C24D10.6,511110,495708,Y54E10A.5.1,C24D10.6,0.000,0.000,0.000,0.000,0.574,0.000,0.000,0.000,0.574
F36A2.8,C06G3.8,500836,494623,F36A2.8,C06G3.8,0.000,0.000,0.000,0.000,0.425,0.000,0.000,0.000,0.426
R10D12.12,aos-1,505786,494752,R10D12.12,C08B6.9,0.000,0.000,0.000,0.000,0.446,0.000,0.000,0.131,0.486
nuo-2,atp-2,507079,496479,T10E9.7a,C34E10.6.3,0.120,0.000,0.000,0.000,0.366,0.000,0.000,0.242,0.519
Y54E10A.5,C06G3.8,511110,494623,Y54E10A.5.1,C06G3.8,0.000,0.000,0.000,0.000,0.408,0.000,0.000,0.000,0.408
isp-1,cco-1,501488,500089,F42G8.12.2,F26E4.9.1,0.000,0.000,0.000,0.000,0.775,0.568,0.751,0.298,0.979
T09A5.7,frh-1,506947,503451,T09A5.7.1,F59G1.7.2,0.000,0.000,0.000,0.000,0.405,0.000,0.000,0.000,0.405
F33G12.2,F01F1.2,500627,498283,F33G12.2,F01F1.2.2,0.000,0.000,0.000,0.000,0.485,0.000,0.000,0.000,0.485
ZK643.2,cyn-12,513297,496463,ZK643.2,C34D4.12,0.000,0.000,0.000,0.000,0.627,0.000,0.000,0.000,0.627
T09A5.7,F45H11.5,506947,501782,T09A5.7.1,F45H11.5,0.000,0.000,0.000,0.000,0.535,0.000,0.000,0.348,0.676
lsm-1,F35H10.6,501251,500809,F40F8.9,F35H10.6,0.000,0.000,0.000,0.000,0.387,0.179,0.000,0.000,0.463
F48C1.5,F42A8.3,502046,501435,F48C1.5,F42A8.3,0.000,0.000,0.000,0.000,0.671,0.000,0.000,0.000,0.671
dnj-15,dnj-3,504417,494054,K08D10.2,C01G10.12,0.000,0.000,0.000,0.000,0.282,0.000,0.000,0.440,0.571
T23B12.1,lsm-1,507835,501251,T23B12.1,F40F8.9,0.000,0.000,0.000,0.000,0.486,0.000,0.000,0.000,0.486
C34D4.13,B0035.3,496464,493518,C34D4.13,B0035.3,0.000,0.000,0.000,0.000,0.452,0.000,0.000,0.000,0.452
F43G9.1,cyc-1,501569,497719,F43G9.1.2,C54G4.8.1,0.000,0.000,0.000,0.000,0.559,0.182,0.000,0.512,0.799
mppb-1,aco-2,512624,502670,ZC410.2.2,F54H12.1a,0.000,0.000,0.000,0.000,0.279,0.000,0.000,0.440,0.569
C25H3.14,C24D10.6,495846,495708,C25H3.14.2,C24D10.6,0.000,0.000,0.000,0.000,0.509,0.000,0.000,0.000,0.509
R10D12.12,F42A8.3,505786,501435,R10D12.12,F42A8.3,0.000,0.000,0.000,0.000,0.611,0.000,0.000,0.000,0.611
R12C12.6,D1007.4,505933,497863,R12C12.6a,D1007.4,0.000,0.000,0.000,0.000,0.494,0.000,0.000,0.000,0.494
dhfr-1,glod-4,496614,495314,C36B1.7,C16C10.10,0.000,0.000,0.000,0.000,0.571,0.000,0.000,0.000,0.571
F55H2.7,F33G12.2,502840,500627,F55H2.7.1,F33G12.2,0.000,0.000,0.000,0.000,0.577,0.000,0.000,0.000,0.577
lbp-4,dnj-21,513399,507480,ZK742.5.1,T19B4.4,0.000,0.000,0.000,0.000,0.482,0.000,0.000,0.000,0.481
frh-1,cyn-12,503451,496463,F59G1.7.2,C34D4.12,0.000,0.000,0.000,0.000,0.516,0.000,0.000,0.000,0.516
cyn-12,C16C8.5,496463,495357,C34D4.12,C16C8.5,0.000,0.000,0.000,0.000,0.464,0.000,0.000,0.000,0.463
F55H2.7,B0035.3,502840,493518,F55H2.7.1,B0035.3,0.000,0.000,0.000,0.000,0.420,0.000,0.000,0.000,0.419
ZK643.2,F33G12.2,513297,500627,ZK643.2,F33G12.2,0.000,0.000,0.000,0.000,0.431,0.000,0.000,0.000,0.430
R10E11.2.1,frh-1,505799,503451,R10E11.2.1,F59G1.7.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.548,0.548
frh-1,mif-3,503451,499038,F59G1.7.2,F13G3.9,0.000,0.000,0.000,0.000,0.454,0.000,0.000,0.000,0.455
dnj-21,hsp-6,507480,496704,T19B4.4,C37H5.8,0.145,0.000,0.000,0.000,0.091,0.615,0.900,0.396,0.976
glrx-5,W02B12.9,510792,508500,Y49E10.2,W02B12.9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.481,0.481
F43G9.1,sdhb-1,501569,501434,F43G9.1.2,F42A8.2.2,0.137,0.000,0.000,0.000,0.364,0.000,0.000,0.194,0.497
T23B12.1,mdt-10,507835,506946,T23B12.1,T09A5.6,0.000,0.000,0.000,0.000,0.521,0.000,0.000,0.000,0.521
ZK20.4,F33G12.2,512994,500627,ZK20.4a.1,F33G12.2,0.000,0.000,0.000,0.000,0.589,0.000,0.000,0.000,0.589
abtm-1,F47B8.3,512139,501947,Y74C10AR.3,F47B8.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.407,0.407
frh-1,ppk-1,503451,502692,F59G1.7.2,F55A12.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.433,0.433
frh-1,sdhb-1,503451,501434,F59G1.7.2,F42A8.2.2,0.000,0.000,0.000,0.000,0.000,0.616,0.000,0.243,0.689
rpb-8,C24D10.6,500110,495708,F26F4.11,C24D10.6,0.000,0.000,0.000,0.000,0.515,0.000,0.000,0.000,0.515
arl-5,C06G3.8,513280,494623,ZK632.8,C06G3.8,0.000,0.000,0.000,0.000,0.613,0.000,0.000,0.000,0.613
dnj-15,frh-1,504417,503451,K08D10.2,F59G1.7.2,0.000,0.000,0.000,0.000,0.252,0.000,0.000,0.640,0.712
F39H2.3,aos-1,501185,494752,F39H2.3.1,C08B6.9,0.000,0.000,0.000,0.000,0.449,0.000,0.000,0.000,0.449
mppb-1,dnj-21,512624,507480,ZC410.2.2,T19B4.4,0.000,0.000,0.000,0.000,0.125,0.530,0.000,0.000,0.561
sdhb-1,cyc-1,501434,497719,F42A8.2.2,C54G4.8.1,0.000,0.000,0.000,0.000,0.805,0.000,0.760,0.587,0.978
F35H10.6,cyn-12,500809,496463,F35H10.6,C34D4.12,0.000,0.000,0.000,0.000,0.438,0.000,0.000,0.000,0.438
ZK20.4,C34D4.13,512994,496464,ZK20.4a.1,C34D4.13,0.000,0.000,0.000,0.000,0.458,0.000,0.000,0.000,0.457
mev-1,sdha-2,506763,496423,T07C4.7.2,C34B2.7.1,0.378,0.000,0.000,0.000,0.329,0.615,0.747,0.480,0.972
K04D7.4,pas-5,504075,499989,K04D7.4,F25H2.9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.403,0.403
mppb-1,F27D4.1,512624,500171,ZC410.2.2,F27D4.1,0.000,0.000,0.000,0.000,0.473,0.000,0.000,0.127,0.509
frh-1,C06G3.8,503451,494623,F59G1.7.2,C06G3.8,0.000,0.000,0.000,0.000,0.780,0.000,0.000,0.000,0.780
lpd-8,C34D4.13,505835,496464,R10H10.1.1,C34D4.13,0.000,0.000,0.000,0.000,0.747,0.000,0.000,0.000,0.746
F42A9.8,F35H10.6,501443,500809,F42A9.8,F35H10.6,0.000,0.000,0.000,0.000,0.709,0.000,0.000,0.000,0.708
dhfr-1,B0035.3,496614,493518,C36B1.7,B0035.3,0.000,0.000,0.000,0.000,0.659,0.000,0.000,0.000,0.659
Y54E10A.5,F43G9.13,511110,501573,Y54E10A.5.1,F43G9.13.2,0.000,0.000,0.000,0.000,0.423,0.000,0.000,0.000,0.423
frh-1,cky-1,503451,495251,F59G1.7.2,C15C8.2b,0.000,0.000,0.000,0.000,0.000,0.000,0.406,0.000,0.406
T09A5.7,F01F1.2,506947,498283,T09A5.7.1,F01F1.2.2,0.000,0.000,0.000,0.000,0.416,0.000,0.000,0.131,0.458
mdt-10,dnj-15,506946,504417,T09A5.6,K08D10.2,0.000,0.000,0.000,0.000,0.446,0.000,0.000,0.000,0.446
adbp-1,rba-1,508411,504252,VW02B12L.4,K07A1.11,0.000,0.000,0.000,0.000,0.197,0.000,0.000,0.546,0.610
mdt-22,C34D4.13,513562,496464,ZK970.3,C34D4.13,0.000,0.000,0.000,0.000,0.461,0.000,0.000,0.000,0.461
